,id,loss
60570,283675,2883.55566406
60571,283679,4800.67578125
60572,283684,1750.59411621
60573,283686,4865.04541016
60574,283687,2463.97949219
60575,283689,2149.05493164
60576,283692,2843.80834961
60577,283702,3676.37963867
60578,283703,1530.68078613
60579,283704,1942.62548828
60580,283705,1895.0838623
60581,283710,2811.59765625
60582,283717,848.194824219
60583,283733,1589.12463379
60584,283736,3427.41918945
60585,283737,3002.69799805
60586,283738,1663.54467773
60587,283742,2767.16430664
60588,283743,1040.55688477
60589,283744,4156.93847656
60590,283753,2988.8112793
60591,283763,2098.14355469
60592,283777,1485.08239746
60593,283779,1755.45324707
60594,283789,5003.30371094
60595,283790,3160.33398438
60596,283793,5207.05322266
60597,283797,1756.22314453
60598,283798,1874.4173584
60599,283808,1868.72973633
60600,283815,1855.65917969
60601,283817,4152.36328125
60602,283823,1783.91003418
60603,283836,2547.86499023
60604,283838,262.844512939
60605,283846,2626.48852539
60606,283848,1433.51074219
60607,283850,11926.7949219
60608,283857,1591.68920898
60609,283858,2902.5625
60610,283862,1543.59521484
60611,283870,1562.35461426
60612,283871,2857.68383789
60613,283874,1923.03466797
60614,283875,1878.53295898
60615,283878,1622.72802734
60616,283880,7439.83886719
60617,283884,1960.9453125
60618,283887,2501.13574219
60619,283891,1732.05224609
60620,283898,3144.87426758
60621,283906,1602.3626709
60622,283918,1919.7298584
60623,283921,1955.36633301
60624,283922,1802.70605469
60625,283932,974.830688477
60626,283952,6593.70996094
60627,283966,2862.36767578
60628,283971,860.462463379
60629,283972,2172.95678711
60630,283977,3122.9987793
60631,283983,5232.49462891
60632,283984,2220.61694336
60633,283987,6368.54003906
60634,283988,2805.81591797
60635,283995,2993.02709961
60636,283999,1921.1763916
60637,284013,1228.2442627
60638,284017,2111.29467773
60639,284023,1929.20605469
60640,284029,5901.79589844
60641,284031,2937.85083008
60642,284034,2255.50097656
60643,284069,3392.43212891
60644,284074,2556.04394531
60645,284083,2608.58154297
60646,284088,1272.67919922
60647,284100,6138.24902344
60648,284102,2321.48901367
60649,284103,3284.5925293
60650,284107,5956.61181641
60651,284109,1849.84863281
60652,284114,2426.14770508
60653,284118,3492.7800293
60654,284119,2247.46826172
60655,284120,652.960449219
60656,284121,2450.9609375
60657,284137,3172.12060547
60658,284140,3138.69433594
60659,284142,3976.85791016
60660,284146,3734.72705078
60661,284161,1739.72351074
60662,284164,2147.21411133
60663,284168,1636.21130371
60664,284174,694.629516602
60665,284177,3452.92480469
60666,284179,3969.42993164
60667,284180,9308.86425781
60668,284185,4951.57714844
60669,284191,3839.93432617
60670,284199,1828.65625
60671,284201,2176.80908203
60672,284202,2115.99462891
60673,284203,11901.6386719
60674,284204,2422.70825195
60675,284205,2569.48999023
60676,284207,3009.84716797
60677,284211,5083.56152344
60678,284215,1638.96606445
60679,284217,2457.35205078
60680,284222,1834.14916992
60681,284226,2093.36425781
60682,284227,2145.31323242
60683,284233,6474.98339844
60684,284237,1101.57299805
60685,284256,2569.94335938
60686,284257,3806.20629883
60687,284263,2068.01318359
60688,284268,3190.60205078
60689,284274,1547.91064453
60690,284275,2928.70996094
60691,284279,2403.95361328
60692,284294,2622.65527344
60693,284295,4151.73583984
60694,284298,6117.02832031
60695,284303,1937.99902344
60696,284305,1859.34753418
60697,284311,852.462524414
60698,284312,1176.51855469
60699,284313,1929.84362793
60700,284316,3916.02099609
60701,284319,3085.42456055
60702,284333,1248.64978027
60703,284335,4853.02392578
60704,284342,4244.75878906
60705,284348,2435.9765625
60706,284353,1723.57312012
60707,284358,2371.33569336
60708,284359,940.7578125
60709,284363,2888.7746582
60710,284364,166.556732178
60711,284370,1007.83288574
60712,284376,2926.32983398
60713,284381,2072.4855957
60714,284390,1653.45751953
60715,284391,2017.79406738
60716,284399,1607.99560547
60717,284401,2196.57592773
60718,284406,1840.7890625
60719,284419,8392.296875
60720,284421,1938.21411133
60721,284426,1838.10339355
60722,284433,329.205841064
60723,284436,1407.89428711
60724,284441,427.880401611
60725,284443,7149.35791016
60726,284446,3165.46020508
60727,284462,2182.18457031
60728,284463,1867.17138672
60729,284469,6826.99609375
60730,284472,683.742797852
60731,284473,1716.85961914
60732,284489,2243.10888672
60733,284494,2798.14819336
60734,284497,2933.96557617
60735,284508,3166.22827148
60736,284512,799.994506836
60737,284514,1168.6114502
60738,284518,4014.44360352
60739,284519,1351.78845215
60740,284525,1767.77783203
60741,284529,1072.79077148
60742,284544,2880.80761719
60743,284547,3527.30761719
60744,284549,5359.10058594
60745,284551,6673.77539062
60746,284552,2367.55444336
60747,284563,2889.50317383
60748,284569,1857.13574219
60749,284577,3381.296875
60750,284578,2720.39086914
60751,284582,11014.5888672
60752,284588,2616.96606445
60753,284590,3784.09960938
60754,284593,3234.9831543
60755,284613,1792.32043457
60756,284615,6156.04833984
60757,284616,1768.78601074
60758,284617,7803.17919922
60759,284630,2306.63818359
60760,284631,2474.06079102
60761,284633,6306.64111328
60762,284634,6697.91845703
60763,284637,2800.20874023
60764,284640,3111.59228516
60765,284641,2509.88183594
60766,284642,3193.82006836
60767,284646,3003.55175781
60768,284648,1470.7956543
60769,284659,2297.7019043
60770,284660,4143.44921875
60771,284665,4167.38037109
60772,284669,1100.99890137
60773,284673,1405.07507324
60774,284683,1197.39416504
60775,284697,4756.43945312
60776,284699,2451.49951172
60777,284700,2116.62963867
60778,284729,1488.5213623
60779,284730,3335.39404297
60780,284736,5288.57177734
60781,284737,1746.05712891
60782,284742,4495.78271484
60783,284747,2170.74487305
60784,284748,2699.10327148
60785,284749,4193.48925781
60786,284753,5853.30566406
60787,284759,2427.96386719
60788,284764,2177.59057617
60789,284765,1425.98193359
60790,284776,3324.34228516
60791,284778,2626.28564453
60792,284779,6805.67871094
60793,284785,3549.17456055
60794,284788,1207.96740723
60795,284799,1129.765625
60796,284801,4437.26025391
60797,284809,2380.75390625
60798,284817,1894.04052734
60799,284823,2372.5090332
60800,284824,2308.9128418
60801,284837,5681.97216797
60802,284842,2179.87084961
60803,284844,951.021362305
60804,284846,2800.06323242
60805,284848,1261.29956055
60806,284849,1641.88977051
60807,284859,5665.22753906
60808,284862,2171.77612305
60809,284870,3116.75097656
60810,284871,1341.81958008
60811,284872,2738.71923828
60812,284873,2167.94165039
60813,284874,1562.1282959
60814,284880,890.932373047
60815,284881,841.08404541
60816,284882,4670.69042969
60817,284887,7757.74121094
60818,284896,2483.14086914
60819,284899,3499.26464844
60820,284905,3829.77490234
60821,284910,1365.51623535
60822,284913,3319.39331055
60823,284916,2922.93383789
60824,284919,1463.76782227
60825,284922,11240.5800781
60826,284923,1813.1817627
60827,284931,1623.16381836
60828,284935,2215.36425781
60829,284938,2512.03686523
60830,284945,1823.91125488
60831,284946,3198.67407227
60832,284950,292.024932861
60833,284951,9054.49707031
60834,284953,2286.90673828
60835,284954,418.625915527
60836,284956,1802.90930176
60837,284957,1387.0
60838,284964,1120.39709473
60839,284965,3406.54516602
60840,284966,1173.16687012
60841,284971,5811.33642578
60842,284973,4051.96411133
60843,284980,5599.38232422
60844,284981,5829.61669922
60845,284982,1708.97668457
60846,284983,3117.921875
60847,284986,2874.47705078
60848,285002,2152.00219727
60849,285008,1318.23754883
60850,285016,1070.38562012
60851,285019,2258.15771484
60852,285020,1481.52539062
60853,285029,4283.66455078
60854,285035,981.924133301
60855,285046,1827.33728027
60856,285074,5768.03173828
60857,285082,1196.83361816
60858,285084,1149.83789062
60859,285085,1453.56640625
60860,285086,1981.17541504
60861,285089,2485.56689453
60862,285107,964.093139648
60863,285112,824.568786621
60864,285119,2793.15014648
60865,285128,1690.23266602
60866,285139,2308.4855957
60867,285141,3872.38891602
60868,285147,2935.8984375
60869,285152,4876.38134766
60870,285155,4067.9753418
60871,285159,5885.69628906
60872,285163,2947.05761719
60873,285165,2553.66674805
60874,285180,1422.28393555
60875,285182,2011.08618164
60876,285187,3150.39746094
60877,285191,3291.99633789
60878,285192,1028.4317627
60879,285203,1104.38049316
60880,285206,1747.04516602
60881,285207,1593.38806152
60882,285213,1987.79736328
60883,285217,10847.2519531
60884,285220,5519.38037109
60885,285222,4104.80566406
60886,285226,2924.20996094
60887,285234,6437.39648438
60888,285244,2732.2409668
60889,285246,960.649841309
60890,285248,2416.29931641
60891,285251,5762.43310547
60892,285256,6764.93652344
60893,285261,1705.1796875
60894,285277,6472.22998047
60895,285279,2480.94848633
60896,285280,3094.98193359
60897,285290,1714.59155273
60898,285299,3051.26831055
60899,285310,3177.60717773
60900,285311,2248.09570312
60901,285317,4622.91455078
60902,285323,8135.06494141
60903,285325,3638.15063477
60904,285333,2235.11499023
60905,285334,805.922241211
60906,285339,4714.47900391
60907,285340,2455.22192383
60908,285341,2812.89111328
60909,285347,967.681213379
60910,285349,2825.29272461
60911,285356,1600.39916992
60912,285357,5565.94433594
60913,285363,1038.90393066
60914,285371,1663.22021484
60915,285378,5269.30908203
60916,285381,994.488891602
60917,285388,2400.78173828
60918,285389,3140.98388672
60919,285393,3788.609375
60920,285400,2515.93457031
60921,285426,2308.29956055
60922,285428,2777.8659668
60923,285433,2585.99951172
60924,285443,1316.80883789
60925,285445,791.22668457
60926,285452,4748.85400391
60927,285453,4833.32519531
60928,285456,1087.68798828
60929,285457,1273.4654541
60930,285458,3380.9465332
60931,285469,1804.05297852
60932,285474,3166.29223633
60933,285480,985.454223633
60934,285489,4380.67578125
60935,285491,2059.39453125
60936,285508,1779.05395508
60937,285526,1474.27087402
60938,285533,3059.16918945
60939,285536,1477.94042969
60940,285539,1989.14733887
60941,285557,7362.50830078
60942,285562,1464.82910156
60943,285570,534.274353027
60944,285573,1130.94067383
60945,285574,5995.05712891
60946,285575,1873.15234375
60947,285577,4136.81103516
60948,285578,770.760314941
60949,285581,2375.27612305
60950,285582,2842.84912109
60951,285587,1578.40161133
60952,285588,2394.20825195
60953,285589,1479.15856934
60954,285593,1927.49755859
60955,285597,6847.26367188
60956,285606,1699.0012207
60957,285623,1241.64404297
60958,285624,2526.30151367
60959,285627,1918.86877441
60960,285630,2976.84619141
60961,285640,1515.37731934
60962,285641,2274.89990234
60963,285645,4618.42333984
60964,285653,4474.99462891
60965,285656,4294.42138672
60966,285658,1493.65539551
60967,285672,1040.18017578
60968,285674,1806.27734375
60969,285677,2552.11035156
60970,285678,2004.74243164
60971,285682,3606.83764648
60972,285688,2632.53588867
60973,285699,3473.9765625
60974,285703,4045.53564453
60975,285706,1599.8092041
60976,285714,832.750427246
60977,285717,11768.1542969
60978,285720,1967.44946289
60979,285723,703.044677734
60980,285735,1495.48986816
60981,285737,2285.15209961
60982,285740,2094.83251953
60983,285748,2178.06567383
60984,285749,3102.0793457
60985,285750,4174.5078125
60986,285752,3370.35009766
60987,285756,1632.88793945
60988,285760,5482.25292969
60989,285770,1377.68103027
60990,285772,3403.01367188
60991,285775,2732.11108398
60992,285777,6652.22265625
60993,285778,3184.34326172
60994,285787,2837.54418945
60995,285788,9548.28027344
60996,285808,6191.58740234
60997,285814,1580.77294922
60998,285825,4936.97119141
60999,285826,1108.22827148
61000,285827,2271.37548828
61001,285829,2866.77563477
61002,285833,1761.88720703
61003,285834,888.997009277
61004,285848,2255.14013672
61005,285851,1288.73571777
61006,285855,2153.66870117
61007,285860,5103.43164062
61008,285861,9111.2265625
61009,285865,1666.70861816
61010,285867,4935.52978516
61011,285868,6605.15283203
61012,285869,2033.42236328
61013,285891,1358.46289062
61014,285898,2880.2722168
61015,285900,2093.03100586
61016,285908,4409.72070312
61017,285914,1439.86767578
61018,285915,1696.97033691
61019,285917,5992.04833984
61020,285919,1825.51220703
61021,285928,3038.6394043
61022,285929,2117.84521484
61023,285931,1117.38708496
61024,285942,3306.42724609
61025,285944,2241.43408203
61026,285973,5570.20751953
61027,285976,2166.94628906
61028,285977,2735.66113281
61029,285979,4003.9440918
61030,285984,4950.04248047
61031,285985,4478.34326172
61032,285993,2026.45043945
61033,285994,7344.22900391
61034,285996,980.192382812
61035,286001,5311.11767578
61036,286006,1289.32580566
61037,286027,1620.41174316
61038,286030,9539.21386719
61039,286031,1788.41540527
61040,286034,3113.57470703
61041,286042,4520.63769531
61042,286043,6706.58691406
61043,286045,2852.828125
61044,286046,776.687255859
61045,286047,2618.89599609
61046,286055,6021.01855469
61047,286056,2927.41235352
61048,286063,3408.91088867
61049,286087,2848.50317383
61050,286093,2417.15478516
61051,286101,722.396362305
61052,286104,6070.48046875
61053,286106,8710.38378906
61054,286109,2279.7277832
61055,286123,2765.69775391
61056,286129,2375.77661133
61057,286133,8118.11181641
61058,286140,4465.74658203
61059,286147,6087.61865234
61060,286150,1682.84082031
61061,286164,1696.82958984
61062,286165,2764.35107422
61063,286168,14357.0224609
61064,286169,1074.16503906
61065,286171,2226.0234375
61066,286174,864.435302734
61067,286182,3274.97631836
61068,286195,1660.38293457
61069,286196,1463.27099609
61070,286197,4486.44775391
61071,286198,2495.61376953
61072,286201,2707.94482422
61073,286216,2090.4128418
61074,286224,2429.81762695
61075,286230,708.649780273
61076,286234,2261.65625
61077,286237,1642.9074707
61078,286243,2984.93237305
61079,286248,6996.63916016
61080,286253,3717.17797852
61081,286260,2119.82006836
61082,286264,1642.67529297
61083,286281,4490.63720703
61084,286292,1154.80944824
61085,286293,2301.01245117
61086,286303,1410.56176758
61087,286307,2498.48095703
61088,286310,2069.30200195
61089,286311,2945.79931641
61090,286314,1785.07287598
61091,286319,2131.04077148
61092,286324,3634.36083984
61093,286345,1749.28356934
61094,286352,4500.03369141
61095,286353,3823.1394043
61096,286357,3954.0078125
61097,286363,1196.49133301
61098,286366,4728.74511719
61099,286367,757.214538574
61100,286371,960.984008789
61101,286376,7240.45361328
61102,286379,1679.15649414
61103,286381,1920.99047852
61104,286388,1278.86743164
61105,286392,7201.18945312
61106,286399,3430.46582031
61107,286405,3380.37744141
61108,286409,1315.02526855
61109,286414,2777.109375
61110,286420,1437.67565918
61111,286424,2654.2746582
61112,286425,1037.26611328
61113,286426,2935.32763672
61114,286427,2837.29711914
61115,286431,6740.57275391
61116,286436,2544.00341797
61117,286439,1613.13745117
61118,286443,3864.85083008
61119,286445,3708.83422852
61120,286446,4280.24804688
61121,286450,1763.91943359
61122,286453,5362.05615234
61123,286455,5915.01611328
61124,286463,1711.24353027
61125,286468,3381.14208984
61126,286470,8297.35058594
61127,286477,1220.80224609
61128,286484,1525.72619629
61129,286489,822.389648438
61130,286491,2377.28540039
61131,286493,9514.77246094
61132,286510,3266.58154297
61133,286514,1391.53955078
61134,286521,1222.09362793
61135,286528,1606.15124512
61136,286535,4345.4453125
61137,286542,2475.70117188
61138,286544,2501.14819336
61139,286547,10860.9013672
61140,286548,2806.15356445
61141,286555,7718.09277344
61142,286568,2581.32177734
61143,286569,3182.21728516
61144,286578,3085.11425781
61145,286581,1861.51879883
61146,286583,1200.24450684
61147,286584,1516.66650391
61148,286585,2242.25439453
61149,286587,2172.99169922
61150,286594,2244.94848633
61151,286596,5506.80029297
61152,286601,2165.26391602
61153,286605,2741.48486328
61154,286615,2610.22998047
61155,286619,2386.734375
61156,286620,2883.08984375
61157,286622,1927.2779541
61158,286636,2661.04394531
61159,286655,4534.96679688
61160,286657,1581.65429688
61161,286676,1478.43237305
61162,286679,2472.01171875
61163,286681,1607.84875488
61164,286682,2045.47058105
61165,286686,1026.21264648
61166,286691,3604.47924805
61167,286693,1095.83557129
61168,286700,1855.3885498
61169,286702,2482.72705078
61170,286703,3962.1418457
61171,286704,2583.13916016
61172,286706,3389.00634766
61173,286707,1984.51428223
61174,286713,3090.77661133
61175,286718,2429.22558594
61176,286722,3507.68115234
61177,286723,8809.33496094
61178,286726,1473.63806152
61179,286728,2463.63671875
61180,286731,866.562561035
61181,286733,3033.89990234
61182,286735,4772.16308594
61183,286738,2246.67138672
61184,286745,2900.79443359
61185,286749,2301.67163086
61186,286755,2035.3572998
61187,286772,5942.21630859
61188,286773,813.415405273
61189,286779,5091.44677734
61190,286781,2154.73095703
61191,286788,3705.72045898
61192,286793,6984.01806641
61193,286811,1761.03125
61194,286812,2019.86987305
61195,286822,3046.46142578
61196,286841,1357.44641113
61197,286847,2895.25512695
61198,286867,1504.37438965
61199,286877,2208.65454102
61200,286878,7078.70800781
61201,286881,1711.44494629
61202,286883,4455.30664062
61203,286886,5032.96337891
61204,286888,1636.80651855
61205,286889,2599.19091797
61206,286892,6416.00537109
61207,286894,3918.49511719
61208,286899,5198.94189453
61209,286900,3869.9855957
61210,286901,4057.6237793
61211,286903,2416.0456543
61212,286905,5463.12548828
61213,286906,940.406616211
61214,286907,4609.00390625
61215,286908,1866.26513672
61216,286920,1316.71289062
61217,286924,1709.58288574
61218,286925,2574.14599609
61219,286932,3973.45996094
61220,286933,2433.77734375
61221,286937,2119.85498047
61222,286940,5432.94482422
61223,286948,838.90802002
61224,286952,1704.04418945
61225,286953,1829.05371094
61226,286961,2425.48876953
61227,286971,4816.00732422
61228,286975,6939.84082031
61229,286976,7284.42431641
61230,286988,2482.37060547
61231,286991,2050.12963867
61232,286994,10752.5449219
61233,287006,2658.00512695
61234,287010,1556.47399902
61235,287011,4281.14794922
61236,287012,4520.97460938
61237,287014,1961.59277344
61238,287017,2524.09350586
61239,287025,1475.68603516
61240,287028,6676.95898438
61241,287030,1099.00524902
61242,287031,4335.07421875
61243,287035,4743.29150391
61244,287036,1484.03173828
61245,287045,5709.22021484
61246,287049,6827.7265625
61247,287060,3653.67602539
61248,287065,3709.84960938
61249,287068,2788.65722656
61250,287069,1925.72790527
61251,287074,6390.234375
61252,287075,5103.80712891
61253,287077,1857.44836426
61254,287078,524.50567627
61255,287080,2539.3112793
61256,287083,5085.00732422
61257,287085,1922.33618164
61258,287092,2399.69165039
61259,287095,1238.89038086
61260,287101,3152.46875
61261,287103,6799.90283203
61262,287106,2831.48657227
61263,287118,2023.82043457
61264,287119,2043.48815918
61265,287125,1555.13891602
61266,287129,1543.18225098
61267,287132,4792.29736328
61268,287134,2466.36743164
61269,287135,2184.18603516
61270,287137,1372.92480469
61271,287138,1833.68054199
61272,287144,4880.85742188
61273,287147,1718.14099121
61274,287158,2807.37792969
61275,287159,1136.37548828
61276,287162,7594.02636719
61277,287165,1636.13891602
61278,287171,2419.48071289
61279,287182,2864.18457031
61280,287186,3126.68188477
61281,287196,1943.51721191
61282,287198,5404.34423828
61283,287227,546.472106934
61284,287229,892.284912109
61285,287232,4381.13867188
61286,287235,2669.04907227
61287,287246,1857.37976074
61288,287248,2551.35375977
61289,287255,4790.66259766
61290,287263,3227.69824219
61291,287264,8908.4375
61292,287265,5785.42431641
61293,287269,2847.43676758
61294,287270,622.05670166
61295,287271,7170.16210938
61296,287274,1513.71032715
61297,287280,2754.87207031
61298,287289,2465.12011719
61299,287295,2341.75952148
61300,287303,1862.0826416
61301,287308,1869.63928223
61302,287309,2069.17871094
61303,287310,1414.87902832
61304,287320,2361.54101562
61305,287321,2337.39013672
61306,287323,1848.18164062
61307,287326,1396.22045898
61308,287328,1676.28552246
61309,287329,1593.30529785
61310,287330,1140.86791992
61311,287332,1770.59887695
61312,287344,2309.39892578
61313,287345,6825.92333984
61314,287346,1540.5402832
61315,287347,1903.30541992
61316,287350,1927.69140625
61317,287351,7332.31689453
61318,287355,1461.11730957
61319,287362,2026.82800293
61320,287369,1747.67004395
61321,287371,8965.08300781
61322,287373,4138.66113281
61323,287376,2625.98730469
61324,287382,3007.15234375
61325,287384,1336.98339844
61326,287392,2846.33007812
61327,287393,1328.78723145
61328,287407,2674.59448242
61329,287412,3836.86206055
61330,287417,1021.37115479
61331,287419,4415.3203125
61332,287422,3421.60986328
61333,287423,4279.25195312
61334,287425,5258.18310547
61335,287434,2729.74560547
61336,287438,1699.61889648
61337,287439,3475.21923828
61338,287440,2538.25244141
61339,287445,1805.20349121
61340,287447,3232.03881836
61341,287453,6245.07617188
61342,287454,1770.61999512
61343,287458,901.635620117
61344,287462,1337.10852051
61345,287476,2634.88842773
61346,287486,2738.47998047
61347,287491,3359.12768555
61348,287492,1454.4317627
61349,287493,12902.3710938
61350,287494,1552.16174316
61351,287495,1757.89160156
61352,287504,1570.44433594
61353,287509,1845.03588867
61354,287514,2681.08666992
61355,287516,2115.98364258
61356,287517,6690.24316406
61357,287519,3293.26538086
61358,287526,1096.61645508
61359,287527,1338.22436523
61360,287539,1969.80334473
61361,287545,1837.73425293
61362,287546,1325.10083008
61363,287554,2724.70458984
61364,287557,2136.22363281
61365,287560,2850.47851562
61366,287571,9095.93554688
61367,287580,567.431396484
61368,287581,1963.13586426
61369,287583,3323.21264648
61370,287584,366.664825439
61371,287590,787.946838379
61372,287592,5601.53076172
61373,287596,1066.28759766
61374,287604,1731.40100098
61375,287611,3319.00341797
61376,287618,1566.63354492
61377,287619,8504.87402344
61378,287629,2020.73999023
61379,287636,5789.37841797
61380,287638,1768.27770996
61381,287654,1900.94604492
61382,287655,5324.20507812
61383,287657,3882.06054688
61384,287661,2025.00793457
61385,287671,1723.96240234
61386,287676,3413.03393555
61387,287683,1651.13439941
61388,287688,1232.86499023
61389,287690,1088.42858887
61390,287692,1079.48291016
61391,287693,4475.45458984
61392,287696,3039.80615234
61393,287701,4473.03222656
61394,287705,1341.51086426
61395,287712,1505.19665527
61396,287714,1235.3104248
61397,287715,2634.98657227
61398,287716,2179.65454102
61399,287719,1670.62219238
61400,287727,4807.76123047
61401,287736,7116.95849609
61402,287738,2237.49389648
61403,287747,723.088378906
61404,287758,1824.8458252
61405,287759,1056.9161377
61406,287762,2176.35351562
61407,287773,3655.87084961
61408,287774,1859.96228027
61409,287777,2171.11206055
61410,287785,2063.77368164
61411,287787,1560.29589844
61412,287788,2362.47558594
61413,287789,2360.30859375
61414,287795,1627.17578125
61415,287797,1691.46533203
61416,287801,4106.93164062
61417,287802,1213.29772949
61418,287803,6957.72216797
61419,287806,2977.78588867
61420,287811,1283.4230957
61421,287818,1138.71960449
61422,287823,1552.32751465
61423,287837,6951.92578125
61424,287838,2368.06665039
61425,287839,1789.97070312
61426,287840,2239.71606445
61427,287843,1412.02758789
61428,287847,2297.1809082
61429,287851,1742.40002441
61430,287853,5047.39453125
61431,287856,2361.86865234
61432,287860,2483.04833984
61433,287870,681.001403809
61434,287871,2288.2746582
61435,287881,2038.26257324
61436,287889,6244.7109375
61437,287890,3699.47583008
61438,287891,1174.07751465
61439,287892,8268.4375
61440,287896,2917.00610352
61441,287903,3248.28222656
61442,287909,3977.74609375
61443,287910,1908.69262695
61444,287913,2085.56274414
61445,287917,3168.84082031
61446,287919,2283.25537109
61447,287927,2920.0246582
61448,287940,1209.17578125
61449,287943,1682.45751953
61450,287946,1005.52331543
61451,287950,2511.44506836
61452,287953,1799.23596191
61453,287955,2950.27392578
61454,287956,4788.43994141
61455,287964,5423.85058594
61456,287968,2349.40209961
61457,287974,4075.55664062
61458,287991,777.496704102
61459,287996,1959.32458496
61460,288000,1584.29003906
61461,288001,6533.81982422
61462,288004,5351.92578125
61463,288019,1340.0501709
61464,288020,3991.28564453
61465,288021,1840.8536377
61466,288034,1169.33886719
61467,288035,6349.87304688
61468,288037,12881.6806641
61469,288049,3991.8515625
61470,288050,1790.09216309
61471,288051,2461.50244141
61472,288054,3380.25683594
61473,288059,4234.17822266
61474,288071,2051.87646484
61475,288075,2402.19311523
61476,288077,4729.72998047
61477,288081,1636.77978516
61478,288090,3256.7019043
61479,288091,1743.40100098
61480,288099,5481.32373047
61481,288107,6174.70166016
61482,288110,1991.18225098
61483,288117,7241.52148438
61484,288119,2796.30297852
61485,288126,890.619140625
61486,288134,2072.95556641
61487,288137,1363.67797852
61488,288139,4904.57568359
61489,288142,4420.58007812
61490,288150,3853.09960938
61491,288153,2207.96508789
61492,288155,1989.89172363
61493,288157,4872.44482422
61494,288165,8696.77246094
61495,288173,1756.96118164
61496,288179,4461.67724609
61497,288185,1107.15454102
61498,288187,1462.38818359
61499,288189,1972.74194336
61500,288191,2236.52880859
61501,288193,1755.7109375
61502,288205,5464.640625
61503,288208,4170.41357422
61504,288210,1769.56091309
61505,288214,5873.38183594
61506,288217,3744.09179688
61507,288219,3940.81933594
61508,288223,1869.50585938
61509,288231,993.585266113
61510,288235,2593.92700195
61511,288236,2830.68115234
61512,288242,2357.06347656
61513,288246,2324.87353516
61514,288247,4183.80371094
61515,288248,6873.08056641
61516,288249,6925.44775391
61517,288253,2629.9921875
61518,288255,2326.19921875
61519,288271,1264.16162109
61520,288272,2498.53808594
61521,288291,1888.28930664
61522,288296,5775.21337891
61523,288298,5019.29248047
61524,288300,1155.03417969
61525,288309,11625.7324219
61526,288316,1414.23852539
61527,288327,1887.60668945
61528,288329,3276.50805664
61529,288333,4272.10595703
61530,288335,4407.89453125
61531,288356,7663.93164062
61532,288363,1980.02453613
61533,288368,2123.95800781
61534,288381,3595.08984375
61535,288387,1242.81396484
61536,288388,1791.81311035
61537,288390,1818.61706543
61538,288392,1761.85266113
61539,288394,1886.42358398
61540,288407,1229.14831543
61541,288410,2109.99462891
61542,288412,7358.45410156
61543,288418,1107.05725098
61544,288421,2636.43652344
61545,288430,1450.28234863
61546,288436,1376.26940918
61547,288438,10443.0107422
61548,288439,255.512512207
61549,288440,2371.63110352
61550,288446,3593.60131836
61551,288452,1299.99621582
61552,288454,4172.36328125
61553,288461,1875.4864502
61554,288465,1944.51550293
61555,288466,3099.29858398
61556,288474,3131.20556641
61557,288479,9862.4609375
61558,288480,1367.74035645
61559,288488,2678.22509766
61560,288491,7462.40625
61561,288505,2570.77807617
61562,288507,1501.3157959
61563,288513,854.06262207
61564,288523,2641.18286133
61565,288525,1200.63916016
61566,288526,2634.04174805
61567,288529,2155.11694336
61568,288530,4733.70507812
61569,288534,3417.53710938
61570,288537,1389.51623535
61571,288540,3221.55151367
61572,288554,2143.14648438
61573,288556,2692.82983398
61574,288566,2437.21899414
61575,288567,2787.7956543
61576,288569,4708.06787109
61577,288579,1948.02050781
61578,288584,8049.640625
61579,288587,2212.47192383
61580,288592,1346.0456543
61581,288597,894.737182617
61582,288599,1397.81982422
61583,288600,3622.21337891
61584,288606,2434.28027344
61585,288627,1880.15893555
61586,288628,3726.83325195
61587,288629,1392.47265625
61588,288633,1435.98022461
61589,288638,3315.91845703
61590,288639,1638.04711914
61591,288644,1387.82849121
61592,288646,1679.36877441
61593,288648,1517.94140625
61594,288653,1242.65246582
61595,288660,2747.15356445
61596,288666,2829.36889648
61597,288675,848.36517334
61598,288679,9108.81640625
61599,288681,1314.31726074
61600,288685,2306.94287109
61601,288689,582.438110352
61602,288691,1235.43200684
61603,288692,1079.60827637
61604,288700,3270.48510742
61605,288720,158.465484619
61606,288723,1872.32885742
61607,288730,3334.50634766
61608,288752,1786.1529541
61609,288753,7267.76708984
61610,288755,1308.23681641
61611,288757,5651.94726562
61612,288769,3072.11743164
61613,288774,1523.02746582
61614,288777,6546.65771484
61615,288779,3821.28930664
61616,288796,6115.23779297
61617,288803,7092.77783203
61618,288804,2496.67578125
61619,288805,1735.02148438
61620,288809,4089.484375
61621,288810,3297.73608398
61622,288812,2139.62646484
61623,288816,4989.97216797
61624,288828,2057.54394531
61625,288836,3596.94213867
61626,288837,2150.27075195
61627,288842,1527.09753418
61628,288843,710.474853516
61629,288844,796.910217285
61630,288851,1812.03088379
61631,288853,3924.29125977
61632,288854,2352.37060547
61633,288855,2912.97998047
61634,288857,1095.09191895
61635,288858,4902.875
61636,288861,1936.02832031
61637,288864,2012.00354004
61638,288865,1613.87023926
61639,288868,3189.80029297
61640,288869,7947.33496094
61641,288870,2885.85766602
61642,288875,1512.24047852
61643,288879,2656.45043945
61644,288889,2596.47265625
61645,288891,2904.66333008
61646,288892,1879.27539062
61647,288893,1070.55712891
61648,288894,7082.671875
61649,288896,2128.63037109
61650,288900,2622.16357422
61651,288901,2626.67895508
61652,288904,11630.2441406
